participantID,field,duration,subject_condition,graph_condition,group,question,time
s51135,Quantitative,1948,warning,control,B,12,27.409
s51135,Quantitative,1948,warning,truncated,B,13,29.856
s51135,Quantitative,1948,warning,control,B,14,24.882
s51135,Quantitative,1948,warning,truncated,B,15,23.987
s51135,Quantitative,1948,warning,control,B,16,23.13
s51135,Quantitative,1948,warning,truncated,B,17,27.198
s51135,Quantitative,1948,warning,control,B,18,27.859
s51135,Quantitative,1948,warning,truncated,B,19,20.71
s51135,Quantitative,1948,warning,control,B,20,44.828
s51135,Quantitative,1948,warning,truncated,B,21,26.513
s51135,Quantitative,1948,warning,control,B,22,37.011
s51135,Quantitative,1948,warning,truncated,B,23,35.224
s51135,Quantitative,1948,warning,control,B,24,20.118
s51135,Quantitative,1948,warning,truncated,B,25,38.656
s51135,Quantitative,1948,warning,control,B,26,22.743
s51135,Quantitative,1948,warning,truncated,B,27,22.876
s51135,Quantitative,1948,warning,control,B,28,23.919
s51135,Quantitative,1948,warning,truncated,B,29,29.664
s51135,Quantitative,1948,warning,control,B,30,36.689
s51135,Quantitative,1948,warning,truncated,B,31,22.959
s51135,Quantitative,1948,warning,control,B,32,14.107
s51135,Quantitative,1948,warning,truncated,B,33,45.849
s51135,Quantitative,1948,warning,control,B,34,27.007
s51135,Quantitative,1948,warning,truncated,B,35,17.624
s51135,Quantitative,1948,warning,control,B,36,17.051
s51135,Quantitative,1948,warning,truncated,B,37,31.778
s51135,Quantitative,1948,warning,control,B,38,35.08
s51135,Quantitative,1948,warning,truncated,B,39,30.477
s51135,Quantitative,1948,warning,control,B,40,25.992
s51136,Quantitative,2025,warning,NA,B,instructions,47.668
s51136,Quantitative,2025,warning,truncated,B,1,21.365
s51136,Quantitative,2025,warning,control,B,2,11.793
s51136,Quantitative,2025,warning,truncated,B,3,42.655
s51136,Quantitative,2025,warning,control,B,4,10.001
s51136,Quantitative,2025,warning,truncated,B,5,32.315
s51136,Quantitative,2025,warning,control,B,6,11.004
s51136,Quantitative,2025,warning,truncated,B,7,21.902
s51136,Quantitative,2025,warning,control,B,8,28.687
s51136,Quantitative,2025,warning,truncated,B,9,13.527
s51136,Quantitative,2025,warning,control,B,10,12.049
s51136,Quantitative,2025,warning,truncated,B,11,26.639
s51136,Quantitative,2025,warning,control,B,12,15.479
s51136,Quantitative,2025,warning,truncated,B,13,11.149
s51136,Quantitative,2025,warning,control,B,14,9.081
s51136,Quantitative,2025,warning,truncated,B,15,10.502
s51136,Quantitative,2025,warning,control,B,16,9.579
s51136,Quantitative,2025,warning,truncated,B,17,14.481
s51136,Quantitative,2025,warning,control,B,18,9.426
s51136,Quantitative,2025,warning,truncated,B,19,24.427
s51136,Quantitative,2025,warning,control,B,20,13.085
s51136,Quantitative,2025,warning,truncated,B,21,12.698
s51136,Quantitative,2025,warning,control,B,22,52.404
s51136,Quantitative,2025,warning,truncated,B,23,11.229
s51136,Quantitative,2025,warning,control,B,24,11.492
s51136,Quantitative,2025,warning,truncated,B,25,29.643
s51136,Quantitative,2025,warning,control,B,26,17.037
s51136,Quantitative,2025,warning,truncated,B,27,17.642
s51136,Quantitative,2025,warning,control,B,28,13.414
s51136,Quantitative,2025,warning,truncated,B,29,18.216
s51136,Quantitative,2025,warning,control,B,30,60.632
s51136,Quantitative,2025,warning,truncated,B,31,12.772
s51136,Quantitative,2025,warning,control,B,32,11.569
s51136,Quantitative,2025,warning,truncated,B,33,16.308
s51136,Quantitative,2025,warning,control,B,34,11.91
s51136,Quantitative,2025,warning,truncated,B,35,12.085
s51136,Quantitative,2025,warning,control,B,36,8.024
s51136,Quantitative,2025,warning,truncated,B,37,8.28
s51136,Quantitative,2025,warning,control,B,38,13.328
s51136,Quantitative,2025,warning,truncated,B,39,11.843
s51136,Quantitative,2025,warning,control,B,40,11.152
s51137,Quantitative,789,no warning,NA,A,instructions,5.193
s51137,Quantitative,789,no warning,control,A,1,11.979
s51137,Quantitative,789,no warning,truncated,A,2,18.088
s51137,Quantitative,789,no warning,control,A,3,6.977
s51137,Quantitative,789,no warning,truncated,A,4,6.952
s51137,Quantitative,789,no warning,control,A,5,15.594
s51137,Quantitative,789,no warning,truncated,A,6,7.274
s51137,Quantitative,789,no warning,control,A,7,8.747
s51137,Quantitative,789,no warning,truncated,A,8,6.616
s51137,Quantitative,789,no warning,control,A,9,7.157
s51137,Quantitative,789,no warning,truncated,A,10,9.719
s51137,Quantitative,789,no warning,control,A,11,11.745
s51137,Quantitative,789,no warning,truncated,A,12,12.776
s51137,Quantitative,789,no warning,control,A,13,13.824
s51137,Quantitative,789,no warning,truncated,A,14,8.272
s51137,Quantitative,789,no warning,control,A,15,9.016
s51137,Quantitative,789,no warning,truncated,A,16,9.719
s51137,Quantitative,789,no warning,control,A,17,14.101
s51137,Quantitative,789,no warning,truncated,A,18,18.826
s51137,Quantitative,789,no warning,control,A,19,9.526
s51137,Quantitative,789,no warning,truncated,A,20,10.801
s51137,Quantitative,789,no warning,control,A,21,15.126
s51137,Quantitative,789,no warning,truncated,A,22,7.46
s51137,Quantitative,789,no warning,control,A,23,10.69
s51137,Quantitative,789,no warning,truncated,A,24,12.798
s51137,Quantitative,789,no warning,control,A,25,9.582
s51137,Quantitative,789,no warning,truncated,A,26,7.944
s51137,Quantitative,789,no warning,control,A,27,12.549
s51137,Quantitative,789,no warning,truncated,A,28,10.083
s51137,Quantitative,789,no warning,control,A,29,6.842
s51137,Quantitative,789,no warning,truncated,A,30,12.062
s51137,Quantitative,789,no warning,control,A,31,15.575
s51137,Quantitative,789,no warning,truncated,A,32,5.679
s51137,Quantitative,789,no warning,control,A,33,22.366
s51137,Quantitative,789,no warning,truncated,A,34,12.001
s51137,Quantitative,789,no warning,control,A,35,12.736
s51137,Quantitative,789,no warning,truncated,A,36,13.118
s51137,Quantitative,789,no warning,control,A,37,13.259
s51137,Quantitative,789,no warning,truncated,A,38,9.425
s51137,Quantitative,789,no warning,control,A,39,8.48
s51137,Quantitative,789,no warning,truncated,A,40,6.916
s51138,Quantitative,2400,warning,NA,A,instructions,12.332
s51138,Quantitative,2400,warning,control,A,1,9.96
s51138,Quantitative,2400,warning,truncated,A,2,18.875
s51138,Quantitative,2400,warning,control,A,3,13.553
s51138,Quantitative,2400,warning,truncated,A,4,28.133
s51138,Quantitative,2400,warning,control,A,5,19.537
s51138,Quantitative,2400,warning,truncated,A,6,11.867
s51138,Quantitative,2400,warning,control,A,7,10.125
s51138,Quantitative,2400,warning,truncated,A,8,12.652
s51138,Quantitative,2400,warning,control,A,9,9.32
s51138,Quantitative,2400,warning,truncated,A,10,14.571
s51138,Quantitative,2400,warning,control,A,11,13.451
s51138,Quantitative,2400,warning,truncated,A,12,13.805
s51138,Quantitative,2400,warning,control,A,13,11.399
s51138,Quantitative,2400,warning,truncated,A,14,11.534
s51138,Quantitative,2400,warning,control,A,15,16.887
s51138,Quantitative,2400,warning,truncated,A,16,10.659
s51138,Quantitative,2400,warning,control,A,17,10.884
s51138,Quantitative,2400,warning,truncated,A,18,14.473
s51138,Quantitative,2400,warning,control,A,19,12.966
s51138,Quantitative,2400,warning,truncated,A,20,13.457
s51138,Quantitative,2400,warning,control,A,21,13.057
s51138,Quantitative,2400,warning,truncated,A,22,12.659
s51138,Quantitative,2400,warning,control,A,23,13.656
s51138,Quantitative,2400,warning,truncated,A,24,9.72
s51138,Quantitative,2400,warning,control,A,25,9.854
s51138,Quantitative,2400,warning,truncated,A,26,100.946
s51138,Quantitative,2400,warning,control,A,27,6.589
s51138,Quantitative,2400,warning,truncated,A,28,16.487
s51138,Quantitative,2400,warning,control,A,29,22.028
s51138,Quantitative,2400,warning,truncated,A,30,10.163
s51138,Quantitative,2400,warning,control,A,31,7.519
s51138,Quantitative,2400,warning,truncated,A,32,41.058
s51138,Quantitative,2400,warning,control,A,33,9.541
s51138,Quantitative,2400,warning,truncated,A,34,15.24
s51138,Quantitative,2400,warning,control,A,35,15.179
s51138,Quantitative,2400,warning,truncated,A,36,19.571
s51138,Quantitative,2400,warning,control,A,37,13.43
s51138,Quantitative,2400,warning,truncated,A,38,4.935
s51138,Quantitative,2400,warning,control,A,39,9.324
s51138,Quantitative,2400,warning,truncated,A,40,9.941
s51139,Quantitative,1103,warning,NA,B,instructions,34.133
s51139,Quantitative,1103,warning,truncated,B,1,17.486
s51139,Quantitative,1103,warning,control,B,2,11.835
s51139,Quantitative,1103,warning,truncated,B,3,16.794
s51139,Quantitative,1103,warning,control,B,4,10.42
s51139,Quantitative,1103,warning,truncated,B,5,14.665
s51139,Quantitative,1103,warning,control,B,6,6.283
s51139,Quantitative,1103,warning,truncated,B,7,19.385
s51139,Quantitative,1103,warning,control,B,8,12.359
s51139,Quantitative,1103,warning,truncated,B,9,14.558
s51139,Quantitative,1103,warning,control,B,10,10.397
s51139,Quantitative,1103,warning,truncated,B,11,14.142
s51139,Quantitative,1103,warning,control,B,12,20.327
s51139,Quantitative,1103,warning,truncated,B,13,27.794
s51139,Quantitative,1103,warning,control,B,14,17.623
s51139,Quantitative,1103,warning,truncated,B,15,13.693
s51139,Quantitative,1103,warning,control,B,16,18.51
s51139,Quantitative,1103,warning,truncated,B,17,10.325
s51139,Quantitative,1103,warning,control,B,18,10.757
s51139,Quantitative,1103,warning,truncated,B,19,21.7
s51139,Quantitative,1103,warning,control,B,20,39.452
s51139,Quantitative,1103,warning,truncated,B,21,22.538
s51139,Quantitative,1103,warning,control,B,22,12.943
s51139,Quantitative,1103,warning,truncated,B,23,16.123
s51139,Quantitative,1103,warning,control,B,24,8.979
s51139,Quantitative,1103,warning,truncated,B,25,18.775
s51139,Quantitative,1103,warning,control,B,26,29.299
s51139,Quantitative,1103,warning,truncated,B,27,13.177
s51139,Quantitative,1103,warning,control,B,28,11.286
s51139,Quantitative,1103,warning,truncated,B,29,11.374
s51139,Quantitative,1103,warning,control,B,30,9.956
s51139,Quantitative,1103,warning,truncated,B,31,12.922
s51139,Quantitative,1103,warning,control,B,32,6.648
s51139,Quantitative,1103,warning,truncated,B,33,11.585
s51139,Quantitative,1103,warning,control,B,34,13.016
s51139,Quantitative,1103,warning,truncated,B,35,12.013
s51139,Quantitative,1103,warning,control,B,36,15.222
s51139,Quantitative,1103,warning,truncated,B,37,11.092
s51139,Quantitative,1103,warning,control,B,38,14.508
s51139,Quantitative,1103,warning,truncated,B,39,10.678
s51139,Quantitative,1103,warning,control,B,40,12.035
s51140,Quantitative,1162,no warning,NA,A,instructions,6.957
s51140,Quantitative,1162,no warning,control,A,1,10.328
s51140,Quantitative,1162,no warning,truncated,A,2,15.893
s51140,Quantitative,1162,no warning,control,A,3,12.36
s51140,Quantitative,1162,no warning,truncated,A,4,18.895
s51140,Quantitative,1162,no warning,control,A,5,12.288
s51140,Quantitative,1162,no warning,truncated,A,6,22.898
s51140,Quantitative,1162,no warning,control,A,7,9.691
s51140,Quantitative,1162,no warning,truncated,A,8,10.701
s51140,Quantitative,1162,no warning,control,A,9,11.92
s51140,Quantitative,1162,no warning,truncated,A,10,24.31
s51140,Quantitative,1162,no warning,control,A,11,16.871
s51140,Quantitative,1162,no warning,truncated,A,12,16.195
s51140,Quantitative,1162,no warning,control,A,13,14.113
s51140,Quantitative,1162,no warning,truncated,A,14,22.853
s51140,Quantitative,1162,no warning,control,A,15,12.035
s51140,Quantitative,1162,no warning,truncated,A,16,10.708
s51140,Quantitative,1162,no warning,control,A,17,17.784
s51140,Quantitative,1162,no warning,truncated,A,18,16.871
s51140,Quantitative,1162,no warning,control,A,19,26.895
s51140,Quantitative,1162,no warning,truncated,A,20,24.976
s51140,Quantitative,1162,no warning,control,A,21,15.595
s51140,Quantitative,1162,no warning,truncated,A,22,9.664
s51140,Quantitative,1162,no warning,control,A,23,20.326
s51140,Quantitative,1162,no warning,truncated,A,24,17.568
s51140,Quantitative,1162,no warning,control,A,25,13.391
s51140,Quantitative,1162,no warning,truncated,A,26,22.636
s51140,Quantitative,1162,no warning,control,A,27,11.718
s51140,Quantitative,1162,no warning,truncated,A,28,13.926
s51140,Quantitative,1162,no warning,control,A,29,75.152
s51140,Quantitative,1162,no warning,truncated,A,30,14.661
s51140,Quantitative,1162,no warning,control,A,31,8.938
s51140,Quantitative,1162,no warning,truncated,A,32,18.746
s51140,Quantitative,1162,no warning,control,A,33,18.074
s51140,Quantitative,1162,no warning,truncated,A,34,26.075
s51140,Quantitative,1162,no warning,control,A,35,14.422
s51140,Quantitative,1162,no warning,truncated,A,36,12.376
s51140,Quantitative,1162,no warning,control,A,37,22.644
s51140,Quantitative,1162,no warning,truncated,A,38,12.655
s51140,Quantitative,1162,no warning,control,A,39,29.179
s51140,Quantitative,1162,no warning,truncated,A,40,13.309
s51141,Quantitative,1217,warning,NA,A,instructions,37.317
s51141,Quantitative,1217,warning,control,A,1,17.801
s51141,Quantitative,1217,warning,truncated,A,2,17.175
s51141,Quantitative,1217,warning,control,A,3,21.067
s51141,Quantitative,1217,warning,truncated,A,4,15.183
s51141,Quantitative,1217,warning,control,A,5,25.354
s51141,Quantitative,1217,warning,truncated,A,6,11.103
s51141,Quantitative,1217,warning,control,A,7,11.682
s51141,Quantitative,1217,warning,truncated,A,8,7.402
s51141,Quantitative,1217,warning,control,A,9,28.843
s51141,Quantitative,1217,warning,truncated,A,10,17.189
s51141,Quantitative,1217,warning,control,A,11,31.103
s51141,Quantitative,1217,warning,truncated,A,12,25.47
s51141,Quantitative,1217,warning,control,A,13,12.447
s51141,Quantitative,1217,warning,truncated,A,14,12.65
s51141,Quantitative,1217,warning,control,A,15,15.056
s51141,Quantitative,1217,warning,truncated,A,16,14.734
s51141,Quantitative,1217,warning,control,A,17,8.08
s51141,Quantitative,1217,warning,truncated,A,18,13.426
s51141,Quantitative,1217,warning,control,A,19,26.399
s51141,Quantitative,1217,warning,truncated,A,20,10.65
s51141,Quantitative,1217,warning,control,A,21,26.532
s51141,Quantitative,1217,warning,truncated,A,22,13.452
s51141,Quantitative,1217,warning,control,A,23,9.803
s51141,Quantitative,1217,warning,truncated,A,24,9.007
s51141,Quantitative,1217,warning,control,A,25,22.734
s51141,Quantitative,1217,warning,truncated,A,26,10.013
s51141,Quantitative,1217,warning,control,A,27,28.595
s51141,Quantitative,1217,warning,truncated,A,28,10.979
s51141,Quantitative,1217,warning,control,A,29,12.534
s51141,Quantitative,1217,warning,truncated,A,30,12.817
s51141,Quantitative,1217,warning,control,A,31,15.435
s51141,Quantitative,1217,warning,truncated,A,32,17.614
s51141,Quantitative,1217,warning,control,A,33,17.597
s51141,Quantitative,1217,warning,truncated,A,34,11.141
s51141,Quantitative,1217,warning,control,A,35,15.395
s51141,Quantitative,1217,warning,truncated,A,36,10.798
s51141,Quantitative,1217,warning,control,A,37,9.933
s51141,Quantitative,1217,warning,truncated,A,38,14.051
s51141,Quantitative,1217,warning,control,A,39,19.254
s51141,Quantitative,1217,warning,truncated,A,40,18.718
s51142,Quantitative,3167,warning,NA,A,instructions,82.383
s51142,Quantitative,3167,warning,control,A,1,26.639
s51142,Quantitative,3167,warning,truncated,A,2,24.669
s51142,Quantitative,3167,warning,control,A,3,19.211
s51142,Quantitative,3167,warning,truncated,A,4,12.051
s51142,Quantitative,3167,warning,control,A,5,30.292
s51142,Quantitative,3167,warning,truncated,A,6,16.474
s51142,Quantitative,3167,warning,control,A,7,25.552
s51142,Quantitative,3167,warning,truncated,A,8,19.81
s51142,Quantitative,3167,warning,control,A,9,30.097
s51142,Quantitative,3167,warning,truncated,A,10,13.826
s51142,Quantitative,3167,warning,control,A,11,34.563
s51142,Quantitative,3167,warning,truncated,A,12,35.001
s51142,Quantitative,3167,warning,control,A,13,22.845
s51142,Quantitative,3167,warning,truncated,A,14,30.808
s51142,Quantitative,3167,warning,control,A,15,62.801
s51142,Quantitative,3167,warning,truncated,A,16,66.75
s51142,Quantitative,3167,warning,control,A,17,30.131
s51142,Quantitative,3167,warning,truncated,A,18,54.2
s51142,Quantitative,3167,warning,control,A,19,115.352
s51142,Quantitative,3167,warning,truncated,A,20,46.671
s51142,Quantitative,3167,warning,control,A,21,36.201
s51142,Quantitative,3167,warning,truncated,A,22,31.492
s51142,Quantitative,3167,warning,control,A,23,30.95
s51142,Quantitative,3167,warning,truncated,A,24,23.522
s51142,Quantitative,3167,warning,control,A,25,120.837
s51142,Quantitative,3167,warning,truncated,A,26,28.248
s51142,Quantitative,3167,warning,control,A,27,19.622
s51142,Quantitative,3167,warning,truncated,A,28,36.538
s51142,Quantitative,3167,warning,control,A,29,24.283
s51142,Quantitative,3167,warning,truncated,A,30,46.137
s51142,Quantitative,3167,warning,control,A,31,38.215
s51142,Quantitative,3167,warning,truncated,A,32,24.874
s51142,Quantitative,3167,warning,control,A,33,39.062
s51142,Quantitative,3167,warning,truncated,A,34,37.525
s51142,Quantitative,3167,warning,control,A,35,36.976
s51142,Quantitative,3167,warning,truncated,A,36,22.738
s51142,Quantitative,3167,warning,control,A,37,20.814
s51142,Quantitative,3167,warning,truncated,A,38,19.493
s51142,Quantitative,3167,warning,control,A,39,40.835
s51142,Quantitative,3167,warning,truncated,A,40,13.675
s51143,Quantitative,1266,warning,NA,B,instructions,53.726
s51143,Quantitative,1266,warning,truncated,B,1,18.096
s51143,Quantitative,1266,warning,control,B,2,12.65
s51143,Quantitative,1266,warning,truncated,B,3,15.632
s51143,Quantitative,1266,warning,control,B,4,13.652
s51143,Quantitative,1266,warning,truncated,B,5,13.982
s51143,Quantitative,1266,warning,control,B,6,11.274
s51143,Quantitative,1266,warning,truncated,B,7,10.358
s51143,Quantitative,1266,warning,control,B,8,10.642
s51143,Quantitative,1266,warning,truncated,B,9,20.482
s51143,Quantitative,1266,warning,control,B,10,10.097
s51143,Quantitative,1266,warning,truncated,B,11,11.454
s51143,Quantitative,1266,warning,control,B,12,19.619
s51143,Quantitative,1266,warning,truncated,B,13,12.372
s51143,Quantitative,1266,warning,control,B,14,16.114
s51143,Quantitative,1266,warning,truncated,B,15,20.372
s51143,Quantitative,1266,warning,control,B,16,12.888
s51143,Quantitative,1266,warning,truncated,B,17,15.876
s51143,Quantitative,1266,warning,control,B,18,15.176
s51143,Quantitative,1266,warning,truncated,B,19,15.885
s51143,Quantitative,1266,warning,control,B,20,18.486
s51143,Quantitative,1266,warning,truncated,B,21,18.485
s51143,Quantitative,1266,warning,control,B,22,7.609
s51143,Quantitative,1266,warning,truncated,B,23,9.528
s51143,Quantitative,1266,warning,control,B,24,12.019
s51143,Quantitative,1266,warning,truncated,B,25,28.37
s51143,Quantitative,1266,warning,control,B,26,12.104
s51143,Quantitative,1266,warning,truncated,B,27,8.896
s51143,Quantitative,1266,warning,control,B,28,25.523
s51143,Quantitative,1266,warning,truncated,B,29,15.921
s51143,Quantitative,1266,warning,control,B,30,12.764
s51143,Quantitative,1266,warning,truncated,B,31,13.343
s51143,Quantitative,1266,warning,control,B,32,13.979
s51143,Quantitative,1266,warning,truncated,B,33,18.87
s51143,Quantitative,1266,warning,control,B,34,12.98
s51143,Quantitative,1266,warning,truncated,B,35,16.917
s51143,Quantitative,1266,warning,control,B,36,15.701
s51143,Quantitative,1266,warning,truncated,B,37,15.888
s51143,Quantitative,1266,warning,control,B,38,22.727
s51143,Quantitative,1266,warning,truncated,B,39,20.318
s51143,Quantitative,1266,warning,control,B,40,8.97
s51144,Quantitative,854,no warning,NA,B,instructions,2.91
s51144,Quantitative,854,no warning,truncated,B,1,8.35
s51144,Quantitative,854,no warning,control,B,2,9.418
s51144,Quantitative,854,no warning,truncated,B,3,5.163
s51144,Quantitative,854,no warning,control,B,4,11.694
s51144,Quantitative,854,no warning,truncated,B,5,7.992
s51144,Quantitative,854,no warning,control,B,6,6.794
s51144,Quantitative,854,no warning,truncated,B,7,6.054
s51144,Quantitative,854,no warning,control,B,8,10.416
s51144,Quantitative,854,no warning,truncated,B,9,8.439
s51144,Quantitative,854,no warning,control,B,10,12.237
s51144,Quantitative,854,no warning,truncated,B,11,5.871
s51144,Quantitative,854,no warning,control,B,12,9.116
s51144,Quantitative,854,no warning,truncated,B,13,5.464
s51144,Quantitative,854,no warning,control,B,14,5.103
s51144,Quantitative,854,no warning,truncated,B,15,11.378
s51144,Quantitative,854,no warning,control,B,16,6.858
s51144,Quantitative,854,no warning,truncated,B,17,9.021
s51144,Quantitative,854,no warning,control,B,18,7.651
s51144,Quantitative,854,no warning,truncated,B,19,10.984
s51144,Quantitative,854,no warning,control,B,20,5.614
s51144,Quantitative,854,no warning,truncated,B,21,11.065
s51144,Quantitative,854,no warning,control,B,22,6.382
s51144,Quantitative,854,no warning,truncated,B,23,6.128
s51144,Quantitative,854,no warning,control,B,24,7.062
s51144,Quantitative,854,no warning,truncated,B,25,59.996
s51144,Quantitative,854,no warning,control,B,26,16.201
s51144,Quantitative,854,no warning,truncated,B,27,6.983
s51144,Quantitative,854,no warning,control,B,28,7.163
s51144,Quantitative,854,no warning,truncated,B,29,4.997
s51144,Quantitative,854,no warning,control,B,30,8.59
s51144,Quantitative,854,no warning,truncated,B,31,5.845
s51144,Quantitative,854,no warning,control,B,32,5.368
s51144,Quantitative,854,no warning,truncated,B,33,4.099
s51144,Quantitative,854,no warning,control,B,34,7.745
s51144,Quantitative,854,no warning,truncated,B,35,16.26
s51144,Quantitative,854,no warning,control,B,36,6.997
s51144,Quantitative,854,no warning,truncated,B,37,6.856
s51144,Quantitative,854,no warning,control,B,38,8.871
s51144,Quantitative,854,no warning,truncated,B,39,7.3
s51144,Quantitative,854,no warning,control,B,40,8.551
s51145,Quantitative,841,warning,NA,A,instructions,47.754
s51145,Quantitative,841,warning,control,A,1,10.062
s51145,Quantitative,841,warning,truncated,A,2,12.022
s51145,Quantitative,841,warning,control,A,3,7.72
s51145,Quantitative,841,warning,truncated,A,4,10.222
s51145,Quantitative,841,warning,control,A,5,12.661
s51145,Quantitative,841,warning,truncated,A,6,11.617
s51145,Quantitative,841,warning,control,A,7,8.638
s51145,Quantitative,841,warning,truncated,A,8,8.558
s51145,Quantitative,841,warning,control,A,9,8.811
s51145,Quantitative,841,warning,truncated,A,10,7.152
s51145,Quantitative,841,warning,control,A,11,11.906
s51145,Quantitative,841,warning,truncated,A,12,11.129
s51145,Quantitative,841,warning,control,A,13,12.913
s51145,Quantitative,841,warning,truncated,A,14,11.411
s51145,Quantitative,841,warning,control,A,15,7.013
s51145,Quantitative,841,warning,truncated,A,16,19.043
s51145,Quantitative,841,warning,control,A,17,11.729
s51145,Quantitative,841,warning,truncated,A,18,23.309
s51145,Quantitative,841,warning,control,A,19,13.124
s51145,Quantitative,841,warning,truncated,A,20,9.729
s51145,Quantitative,841,warning,control,A,21,36.376
s51145,Quantitative,841,warning,truncated,A,22,7.309
s51145,Quantitative,841,warning,control,A,23,9.047
s51145,Quantitative,841,warning,truncated,A,24,20.05
s51145,Quantitative,841,warning,control,A,25,11.6
s51145,Quantitative,841,warning,truncated,A,26,7.784
s51145,Quantitative,841,warning,control,A,27,10.244
s51145,Quantitative,841,warning,truncated,A,28,12.917
s51145,Quantitative,841,warning,control,A,29,7.648
s51145,Quantitative,841,warning,truncated,A,30,14.022
s51145,Quantitative,841,warning,control,A,31,10.365
s51145,Quantitative,841,warning,truncated,A,32,10.532
s51145,Quantitative,841,warning,control,A,33,9.292
s51145,Quantitative,841,warning,truncated,A,34,9.688
s51145,Quantitative,841,warning,control,A,35,4.887
s51145,Quantitative,841,warning,truncated,A,36,9.962
s51145,Quantitative,841,warning,control,A,37,9.368
s51145,Quantitative,841,warning,truncated,A,38,16.8
s51145,Quantitative,841,warning,control,A,39,24.457
s51145,Quantitative,841,warning,truncated,A,40,15.119
s51146,Quantitative,961,no warning,NA,B,instructions,4.442
s51146,Quantitative,961,no warning,truncated,B,1,13.279
s51146,Quantitative,961,no warning,control,B,2,25.938
s51146,Quantitative,961,no warning,truncated,B,3,12.11
s51146,Quantitative,961,no warning,control,B,4,12.4
s51146,Quantitative,961,no warning,truncated,B,5,23.287
s51146,Quantitative,961,no warning,control,B,6,73.685
s51146,Quantitative,961,no warning,truncated,B,7,7.191
s51146,Quantitative,961,no warning,control,B,8,7.067
s51146,Quantitative,961,no warning,truncated,B,9,16.096
s51146,Quantitative,961,no warning,control,B,10,8.01
s51146,Quantitative,961,no warning,truncated,B,11,20.085
s51146,Quantitative,961,no warning,control,B,12,40.386
s51146,Quantitative,961,no warning,truncated,B,13,16.277
s51146,Quantitative,961,no warning,control,B,14,12.612
s51146,Quantitative,961,no warning,truncated,B,15,11.286
s51146,Quantitative,961,no warning,control,B,16,9.204
s51146,Quantitative,961,no warning,truncated,B,17,48.95
s51146,Quantitative,961,no warning,control,B,18,12.559
s51146,Quantitative,961,no warning,truncated,B,19,16.777
s51146,Quantitative,961,no warning,control,B,20,16.334
s51146,Quantitative,961,no warning,truncated,B,21,11.631
s51146,Quantitative,961,no warning,control,B,22,18.554
s51146,Quantitative,961,no warning,truncated,B,23,11.319
s51146,Quantitative,961,no warning,control,B,24,6.531
s51146,Quantitative,961,no warning,truncated,B,25,8.546
s51146,Quantitative,961,no warning,control,B,26,11.811
s51146,Quantitative,961,no warning,truncated,B,27,11.024
s51146,Quantitative,961,no warning,control,B,28,41.12
s51146,Quantitative,961,no warning,truncated,B,29,9.133
s51146,Quantitative,961,no warning,control,B,30,8.403
s51146,Quantitative,961,no warning,truncated,B,31,9.554
s51146,Quantitative,961,no warning,control,B,32,17.437
s51146,Quantitative,961,no warning,truncated,B,33,16.151
s51146,Quantitative,961,no warning,control,B,34,33.59
s51146,Quantitative,961,no warning,truncated,B,35,15.303
s51146,Quantitative,961,no warning,control,B,36,10.514
s51146,Quantitative,961,no warning,truncated,B,37,17.347
s51146,Quantitative,961,no warning,control,B,38,18.662
s51146,Quantitative,961,no warning,truncated,B,39,7.253
s51146,Quantitative,961,no warning,control,B,40,13.222
s51147,Quantitative,1051,no warning,NA,B,instructions,7.02
s51147,Quantitative,1051,no warning,truncated,B,1,20.325
s51147,Quantitative,1051,no warning,control,B,2,12.312
s51147,Quantitative,1051,no warning,truncated,B,3,11.817
s51147,Quantitative,1051,no warning,control,B,4,10.937
s51147,Quantitative,1051,no warning,truncated,B,5,12.461
s51147,Quantitative,1051,no warning,control,B,6,12.183
s51147,Quantitative,1051,no warning,truncated,B,7,9.583
s51147,Quantitative,1051,no warning,control,B,8,12.484
s51147,Quantitative,1051,no warning,truncated,B,9,18.831
s51147,Quantitative,1051,no warning,control,B,10,9.737
s51147,Quantitative,1051,no warning,truncated,B,11,8.519
s51147,Quantitative,1051,no warning,control,B,12,13.455
s51147,Quantitative,1051,no warning,truncated,B,13,20.654
s51147,Quantitative,1051,no warning,control,B,14,14.315
s51147,Quantitative,1051,no warning,truncated,B,15,12.287
s51147,Quantitative,1051,no warning,control,B,16,8.084
s51147,Quantitative,1051,no warning,truncated,B,17,12.507
s51147,Quantitative,1051,no warning,control,B,18,11.213
s51147,Quantitative,1051,no warning,truncated,B,19,13.324
s51147,Quantitative,1051,no warning,control,B,20,17.751
s51147,Quantitative,1051,no warning,truncated,B,21,8.154
s51147,Quantitative,1051,no warning,control,B,22,9.267
s51147,Quantitative,1051,no warning,truncated,B,23,10.77
s51147,Quantitative,1051,no warning,control,B,24,6.251
s51147,Quantitative,1051,no warning,truncated,B,25,12.096
s51147,Quantitative,1051,no warning,control,B,26,13.573
s51147,Quantitative,1051,no warning,truncated,B,27,12.294
s51147,Quantitative,1051,no warning,control,B,28,9.395
s51147,Quantitative,1051,no warning,truncated,B,29,33.434
s51147,Quantitative,1051,no warning,control,B,30,10.829
s51147,Quantitative,1051,no warning,truncated,B,31,12.375
s51147,Quantitative,1051,no warning,control,B,32,11.25
s51147,Quantitative,1051,no warning,truncated,B,33,14.335
s51147,Quantitative,1051,no warning,control,B,34,9.446
