participantID,duration,subject_condition,graph_condition,group,question,time
s31105,1065,no warning,control,A,1,19.901
s31105,1065,no warning,truncated,A,2,23.554
s31105,1065,no warning,control,A,3,16.779
s31105,1065,no warning,truncated,A,4,12.272
s31105,1065,no warning,control,A,5,10.337
s31105,1065,no warning,truncated,A,6,27.245
s31105,1065,no warning,control,A,7,11.023
s31105,1065,no warning,truncated,A,8,10.523
s31105,1065,no warning,control,A,9,22.765
s31105,1065,no warning,truncated,A,10,24.254
s31105,1065,no warning,control,A,11,9.51
s31105,1065,no warning,truncated,A,12,14.636
s31105,1065,no warning,control,A,13,19.342
s31105,1065,no warning,truncated,A,14,7.189
s31105,1065,no warning,control,A,15,16.565
s31105,1065,no warning,truncated,A,16,22.791
s31105,1065,no warning,control,A,17,6.507
s31105,1065,no warning,truncated,A,18,11.964
s31105,1065,no warning,control,A,19,9.018
s31105,1065,no warning,truncated,A,20,23.482
s31105,1065,no warning,control,A,21,46.803
s31105,1065,no warning,truncated,A,22,26.239
s31105,1065,no warning,control,A,23,68.973
s31105,1065,no warning,truncated,A,24,11.637
s31105,1065,no warning,control,A,25,15.727
s31105,1065,no warning,truncated,A,26,29.05
s31105,1065,no warning,control,A,27,10.749
s31105,1065,no warning,truncated,A,28,15.088
s31105,1065,no warning,control,A,29,9.105
s31105,1065,no warning,truncated,A,30,18.541
s31105,1065,no warning,control,A,31,10.063
s31105,1065,no warning,truncated,A,32,7.66
s31105,1065,no warning,control,A,33,58.229
s31105,1065,no warning,truncated,A,34,17.656
s31105,1065,no warning,control,A,35,30.841
s31105,1065,no warning,truncated,A,36,17.167
s31105,1065,no warning,control,A,37,15.608
s31105,1065,no warning,truncated,A,38,39.137
s31105,1065,no warning,control,A,39,12.012
s31105,1065,no warning,truncated,A,40,42.213
s31106,1446,warning,NA,B,instructions,47.748
s31106,1446,warning,truncated,B,1,19.783
s31106,1446,warning,control,B,2,32.616
s31106,1446,warning,truncated,B,3,19.636
s31106,1446,warning,control,B,4,16.076
s31106,1446,warning,truncated,B,5,25.683
s31106,1446,warning,control,B,6,25.609
s31106,1446,warning,truncated,B,7,16.161
s31106,1446,warning,control,B,8,12.218
s31106,1446,warning,truncated,B,9,21.464
s31106,1446,warning,control,B,10,20.566
s31106,1446,warning,truncated,B,11,23.205
s31106,1446,warning,control,B,12,34.69
s31106,1446,warning,truncated,B,13,15.944
s31106,1446,warning,control,B,14,17.17
s31106,1446,warning,truncated,B,15,36.087
s31106,1446,warning,control,B,16,12.975
s31106,1446,warning,truncated,B,17,25.466
s31106,1446,warning,control,B,18,20.852
s31106,1446,warning,truncated,B,19,20.216
s31106,1446,warning,control,B,20,20.765
s31106,1446,warning,truncated,B,21,18.682
s31106,1446,warning,control,B,22,19.661
s31106,1446,warning,truncated,B,23,23.798
s31106,1446,warning,control,B,24,19.133
s31106,1446,warning,truncated,B,25,29.862
s31106,1446,warning,control,B,26,20.99
s31106,1446,warning,truncated,B,27,26.884
s31106,1446,warning,control,B,28,24.294
s31106,1446,warning,truncated,B,29,17.77
s31106,1446,warning,control,B,30,26.066
s31106,1446,warning,truncated,B,31,22.469
s31106,1446,warning,control,B,32,29.058
s31106,1446,warning,truncated,B,33,21.603
s31106,1446,warning,control,B,34,20.38
s31106,1446,warning,truncated,B,35,16.644
s31106,1446,warning,control,B,36,15.58
s31106,1446,warning,truncated,B,37,30.337
s31106,1446,warning,control,B,38,44.223
s31106,1446,warning,truncated,B,39,22.353
s31106,1446,warning,control,B,40,17.41
s31107,1648,warning,NA,A,instructions,32.484
s31107,1648,warning,control,A,1,36.636
s31107,1648,warning,truncated,A,2,26.078
s31107,1648,warning,control,A,3,17.408
s31107,1648,warning,truncated,A,4,17.919
s31107,1648,warning,control,A,5,12.68
s31107,1648,warning,truncated,A,6,25.435
s31107,1648,warning,control,A,7,29.846
s31107,1648,warning,truncated,A,8,15.901
s31107,1648,warning,control,A,9,13.966
s31107,1648,warning,truncated,A,10,10.829
s31107,1648,warning,control,A,11,19.903
s31107,1648,warning,truncated,A,12,24.09
s31107,1648,warning,control,A,13,66.066
s31107,1648,warning,truncated,A,14,18.24
s31107,1648,warning,control,A,15,14.595
s31107,1648,warning,truncated,A,16,48.316
s31107,1648,warning,control,A,17,13.773
s31107,1648,warning,truncated,A,18,35.177
s31107,1648,warning,control,A,19,22.835
s31107,1648,warning,truncated,A,20,16.973
s31107,1648,warning,control,A,21,18.81
s31107,1648,warning,truncated,A,22,13.981
s31107,1648,warning,control,A,23,17.703
s31107,1648,warning,truncated,A,24,24.421
s31107,1648,warning,control,A,25,12.305
s31107,1648,warning,truncated,A,26,18.448
s31107,1648,warning,control,A,27,23.7
s31107,1648,warning,truncated,A,28,18.831
s31107,1648,warning,control,A,29,15.221
s31107,1648,warning,truncated,A,30,19.089
s31107,1648,warning,control,A,31,17.696
s31107,1648,warning,truncated,A,32,15.303
s31107,1648,warning,control,A,33,11.747
s31107,1648,warning,truncated,A,34,25.48
s31107,1648,warning,control,A,35,17.627
s31107,1648,warning,truncated,A,36,21.623
s31107,1648,warning,control,A,37,14.3
s31107,1648,warning,truncated,A,38,19.242
s31107,1648,warning,control,A,39,33.986
s31107,1648,warning,truncated,A,40,11.353
s31108,1735,warning,NA,B,instructions,61.011
s31108,1735,warning,truncated,B,1,34.468
s31108,1735,warning,control,B,2,33.432
s31108,1735,warning,truncated,B,3,38.92
s31108,1735,warning,control,B,4,34.687
s31108,1735,warning,truncated,B,5,32.172
s31108,1735,warning,control,B,6,20.819
s31108,1735,warning,truncated,B,7,20.447
s31108,1735,warning,control,B,8,17.038
s31108,1735,warning,truncated,B,9,27.004
s31108,1735,warning,control,B,10,29.049
s31108,1735,warning,truncated,B,11,15.903
s31108,1735,warning,control,B,12,30.503
s31108,1735,warning,truncated,B,13,33.593
s31108,1735,warning,control,B,14,24.081
s31108,1735,warning,truncated,B,15,23.145
s31108,1735,warning,control,B,16,18.781
s31108,1735,warning,truncated,B,17,27.426
s31108,1735,warning,control,B,18,16.909
s31108,1735,warning,truncated,B,19,42.958
s31108,1735,warning,control,B,20,252.048
s31108,1735,warning,truncated,B,21,21.966
s31108,1735,warning,control,B,22,27.292
s31108,1735,warning,truncated,B,23,13.684
s31108,1735,warning,control,B,24,33.995
s31108,1735,warning,truncated,B,25,34.75
s31108,1735,warning,control,B,26,39.024
s31108,1735,warning,truncated,B,27,30.847
s31108,1735,warning,control,B,28,19.997
s31108,1735,warning,truncated,B,29,19.862
s31108,1735,warning,control,B,30,22.317
s31108,1735,warning,truncated,B,31,26.909
s31108,1735,warning,control,B,32,31.821
s31108,1735,warning,truncated,B,33,17.617
s31108,1735,warning,control,B,34,12.594
s31108,1735,warning,truncated,B,35,27.019
s31108,1735,warning,control,B,36,12.805
s31108,1735,warning,truncated,B,37,25.908
s31108,1735,warning,control,B,38,17.079
s31108,1735,warning,truncated,B,39,36.135
s31108,1735,warning,control,B,40,19.858
s31109,1108,no warning,NA,B,instructions,20.228
s31109,1108,no warning,truncated,B,1,7.319
s31109,1108,no warning,control,B,2,11.168
s31109,1108,no warning,truncated,B,3,7.674
s31109,1108,no warning,control,B,4,8.816
s31109,1108,no warning,truncated,B,5,26.322
s31109,1108,no warning,control,B,6,8.715
s31109,1108,no warning,truncated,B,7,36.069
s31109,1108,no warning,control,B,8,352.949
s31109,1108,no warning,truncated,B,9,11.625
s31109,1108,no warning,control,B,10,6.856
s31109,1108,no warning,truncated,B,11,6.66
s31109,1108,no warning,control,B,12,9.056
s31109,1108,no warning,truncated,B,13,8.57
s31109,1108,no warning,control,B,14,9.113
s31109,1108,no warning,truncated,B,15,11.972
s31109,1108,no warning,control,B,16,10.11
s31109,1108,no warning,truncated,B,17,6.509
s31109,1108,no warning,control,B,18,10.407
s31109,1108,no warning,truncated,B,19,7.383
s31109,1108,no warning,control,B,20,7.382
s31109,1108,no warning,truncated,B,21,7.321
s31109,1108,no warning,control,B,22,6.451
s31109,1108,no warning,truncated,B,23,5.16
s31109,1108,no warning,control,B,24,7.947
s31109,1108,no warning,truncated,B,25,12.093
s31109,1108,no warning,control,B,26,6.032
s31109,1108,no warning,truncated,B,27,17.269
s31109,1108,no warning,control,B,28,11.067
s31109,1108,no warning,truncated,B,29,6.301
s31109,1108,no warning,control,B,30,8.651
s31109,1108,no warning,truncated,B,31,7.788
s31109,1108,no warning,control,B,32,8.512
s31109,1108,no warning,truncated,B,33,9.697
s31109,1108,no warning,control,B,34,26.414
s31109,1108,no warning,truncated,B,35,13.861
s31109,1108,no warning,control,B,36,7.601
s31109,1108,no warning,truncated,B,37,6.866
s31109,1108,no warning,control,B,38,29.683
s31109,1108,no warning,truncated,B,39,4.579
s31109,1108,no warning,control,B,40,14.485
s31110,2479,warning,NA,A,instructions,71.912
s31110,2479,warning,control,A,1,23.92
s31110,2479,warning,truncated,A,2,51.578
s31110,2479,warning,control,A,3,26.982
s31110,2479,warning,truncated,A,4,72.583
s31110,2479,warning,control,A,5,24.238
s31110,2479,warning,truncated,A,6,17.329
s31110,2479,warning,control,A,7,27.096
s31110,2479,warning,truncated,A,8,25.572
s31110,2479,warning,control,A,9,14.621
s31110,2479,warning,truncated,A,10,28.119
s31110,2479,warning,control,A,11,33.573
s31110,2479,warning,truncated,A,12,35.226
s31110,2479,warning,control,A,13,51.936
s31110,2479,warning,truncated,A,14,35.386
s31110,2479,warning,control,A,15,77.837
s31110,2479,warning,truncated,A,16,29.005
s31110,2479,warning,control,A,17,17.702
s31110,2479,warning,truncated,A,18,77.686
s31110,2479,warning,control,A,19,35.657
s31110,2479,warning,truncated,A,20,23.331
s31110,2479,warning,control,A,21,95.811
s31110,2479,warning,truncated,A,22,34.978
s31110,2479,warning,control,A,23,29.825
s31110,2479,warning,truncated,A,24,18.222
s31110,2479,warning,control,A,25,20.358
s31110,2479,warning,truncated,A,26,29.194
s31110,2479,warning,control,A,27,22.684
s31110,2479,warning,truncated,A,28,29.415
s31110,2479,warning,control,A,29,23.188
s31110,2479,warning,truncated,A,30,21.303
s31110,2479,warning,control,A,31,19.457
s31110,2479,warning,truncated,A,32,10.832
s31110,2479,warning,control,A,33,35.176
s31110,2479,warning,truncated,A,34,22.549
s31110,2479,warning,control,A,35,15.063
s31110,2479,warning,truncated,A,36,17.094
s31110,2479,warning,control,A,37,45.133
s31110,2479,warning,truncated,A,38,166.767
s31110,2479,warning,control,A,39,17.896
s31110,2479,warning,truncated,A,40,12.934
s31111,849,no warning,NA,A,instructions,7.142
s31111,849,no warning,control,A,1,40.186
s31111,849,no warning,truncated,A,2,21.574
s31111,849,no warning,control,A,3,5.105
s31111,849,no warning,truncated,A,4,8.067
s31111,849,no warning,control,A,5,9.181
s31111,849,no warning,truncated,A,6,6.184
s31111,849,no warning,control,A,7,7.852
s31111,849,no warning,truncated,A,8,9.098
s31111,849,no warning,control,A,9,97.911
s31111,849,no warning,truncated,A,10,9
s31111,849,no warning,control,A,11,6.775
s31111,849,no warning,truncated,A,12,11.194
s31111,849,no warning,control,A,13,6.551
s31111,849,no warning,truncated,A,14,7.276
s31111,849,no warning,control,A,15,10.566
s31111,849,no warning,truncated,A,16,7.937
s31111,849,no warning,control,A,17,8.285
s31111,849,no warning,truncated,A,18,8.888
s31111,849,no warning,control,A,19,26.967
s31111,849,no warning,truncated,A,20,7.605
s31111,849,no warning,control,A,21,8.987
s31111,849,no warning,truncated,A,22,7.711
s31111,849,no warning,control,A,23,6.417
s31111,849,no warning,truncated,A,24,8.957
s31111,849,no warning,control,A,25,71.939
s31111,849,no warning,truncated,A,26,8.69
s31111,849,no warning,control,A,27,9.199
s31111,849,no warning,truncated,A,28,7.491
s31111,849,no warning,control,A,29,8.664
s31111,849,no warning,truncated,A,30,7.136
s31111,849,no warning,control,A,31,6.353
s31111,849,no warning,truncated,A,32,5.623
s31111,849,no warning,control,A,33,10.396
s31111,849,no warning,truncated,A,34,6.896
s31111,849,no warning,control,A,35,12.007
s31111,849,no warning,truncated,A,36,7.255
s31111,849,no warning,control,A,37,9.363
s31111,849,no warning,truncated,A,38,7.04
s31111,849,no warning,control,A,39,3.957
s31111,849,no warning,truncated,A,40,5.821
s31112,1528,no warning,NA,B,instructions,841.774
s31112,1528,no warning,truncated,B,1,7.806
s31112,1528,no warning,control,B,2,16.734
s31112,1528,no warning,truncated,B,3,8.268
s31112,1528,no warning,control,B,4,8.457
s31112,1528,no warning,truncated,B,5,14.598
s31112,1528,no warning,control,B,6,12.039
s31112,1528,no warning,truncated,B,7,9.535
s31112,1528,no warning,control,B,8,9.987
s31112,1528,no warning,truncated,B,9,8.737
s31112,1528,no warning,control,B,10,7.927
s31112,1528,no warning,truncated,B,11,8.795
s31112,1528,no warning,control,B,12,7.75
s31112,1528,no warning,truncated,B,13,19.763
s31112,1528,no warning,control,B,14,8.537
s31112,1528,no warning,truncated,B,15,9.619
s31112,1528,no warning,control,B,16,6.355
s31112,1528,no warning,truncated,B,17,8.353
s31112,1528,no warning,control,B,18,4.227
s31112,1528,no warning,truncated,B,19,22.919
s31112,1528,no warning,control,B,20,13.54
s31112,1528,no warning,truncated,B,21,14.153
s31112,1528,no warning,control,B,22,7.19
s31112,1528,no warning,truncated,B,23,7.042
s31112,1528,no warning,control,B,24,13.542
s31112,1528,no warning,truncated,B,25,9.928
s31112,1528,no warning,control,B,26,8.303
s31112,1528,no warning,truncated,B,27,7.728
s31112,1528,no warning,control,B,28,9.645
s31112,1528,no warning,truncated,B,29,10.889
s31112,1528,no warning,control,B,30,9.694
s31112,1528,no warning,truncated,B,31,7.581
s31112,1528,no warning,control,B,32,8.65
s31112,1528,no warning,truncated,B,33,6.293
s31112,1528,no warning,control,B,34,9.406
s31112,1528,no warning,truncated,B,35,8.443
s31112,1528,no warning,control,B,36,8.508
s31112,1528,no warning,truncated,B,37,10.186
s31112,1528,no warning,control,B,38,141.196
s31112,1528,no warning,truncated,B,39,6.569
s31112,1528,no warning,control,B,40,8.973
s31113,631,no warning,NA,B,instructions,29.502
s31113,631,no warning,truncated,B,1,3.955
s31113,631,no warning,control,B,2,4.381
s31113,631,no warning,truncated,B,3,3.033
s31113,631,no warning,control,B,4,3.187
s31113,631,no warning,truncated,B,5,3.7
s31113,631,no warning,control,B,6,3.745
s31113,631,no warning,truncated,B,7,2.387
s31113,631,no warning,control,B,8,5.185
s31113,631,no warning,truncated,B,9,4.836
s31113,631,no warning,control,B,10,11.481
s31113,631,no warning,truncated,B,11,2.969
s31113,631,no warning,control,B,12,2.625
s31113,631,no warning,truncated,B,13,3.13
s31113,631,no warning,control,B,14,8.292
s31113,631,no warning,truncated,B,15,3.326
s31113,631,no warning,control,B,16,2.604
s31113,631,no warning,truncated,B,17,2.634
s31113,631,no warning,control,B,18,3.79
s31113,631,no warning,truncated,B,19,3.935
s31113,631,no warning,control,B,20,2.764
s31113,631,no warning,truncated,B,21,2.739
s31113,631,no warning,control,B,22,4.007
s31113,631,no warning,truncated,B,23,3.272
s31113,631,no warning,control,B,24,3.43
s31113,631,no warning,truncated,B,25,4.357
s31113,631,no warning,control,B,26,2.521
s31113,631,no warning,truncated,B,27,2.564
s31113,631,no warning,control,B,28,2.157
s31113,631,no warning,truncated,B,29,6.527
s31113,631,no warning,control,B,30,5.105
s31113,631,no warning,truncated,B,31,3.115
s31113,631,no warning,control,B,32,2.762
s31113,631,no warning,truncated,B,33,9.157
s31113,631,no warning,control,B,34,2.522
s31113,631,no warning,truncated,B,35,3.207
s31113,631,no warning,control,B,36,5.743
s31113,631,no warning,truncated,B,37,3.234
s31113,631,no warning,control,B,38,2.797
s31113,631,no warning,truncated,B,39,3.794
s31113,631,no warning,control,B,40,5.157
s31114,1353,warning,NA,A,instructions,46.295
s31114,1353,warning,control,A,1,9.558
s31114,1353,warning,truncated,A,2,35.573
s31114,1353,warning,control,A,3,11.557
s31114,1353,warning,truncated,A,4,8.637
s31114,1353,warning,control,A,5,11.91
s31114,1353,warning,truncated,A,6,7.184
s31114,1353,warning,control,A,7,8.351
s31114,1353,warning,truncated,A,8,9.912
s31114,1353,warning,control,A,9,7.067
s31114,1353,warning,truncated,A,10,6.731
s31114,1353,warning,control,A,11,7.966
s31114,1353,warning,truncated,A,12,39.818
s31114,1353,warning,control,A,13,7.682
s31114,1353,warning,truncated,A,14,7.838
s31114,1353,warning,control,A,15,6.931
s31114,1353,warning,truncated,A,16,5.99
s31114,1353,warning,control,A,17,11.565
s31114,1353,warning,truncated,A,18,14.061
s31114,1353,warning,control,A,19,22.134
s31114,1353,warning,truncated,A,20,19.429
s31114,1353,warning,control,A,21,14.23
s31114,1353,warning,truncated,A,22,6.519
s31114,1353,warning,control,A,23,10.938
s31114,1353,warning,truncated,A,24,11.189
s31114,1353,warning,control,A,25,9.663
s31114,1353,warning,truncated,A,26,8.074
s31114,1353,warning,control,A,27,8.575
s31114,1353,warning,truncated,A,28,6.757
s31114,1353,warning,control,A,29,9.045
s31114,1353,warning,truncated,A,30,13.554
s31114,1353,warning,control,A,31,6.949
s31114,1353,warning,truncated,A,32,7.56
s31114,1353,warning,control,A,33,7.625
s31114,1353,warning,truncated,A,34,8.119
s31114,1353,warning,control,A,35,10.688
s31114,1353,warning,truncated,A,36,8.909
s31114,1353,warning,control,A,37,11.877
s31114,1353,warning,truncated,A,38,10.156
s31114,1353,warning,control,A,39,11.641
s31114,1353,warning,truncated,A,40,11.41
s31115,801,warning,NA,A,instructions,16.036
s31115,801,warning,control,A,1,3.938
s31115,801,warning,truncated,A,2,3.259
s31115,801,warning,control,A,3,5.163
s31115,801,warning,truncated,A,4,4.895
s31115,801,warning,control,A,5,15.902
s31115,801,warning,truncated,A,6,1.962
s31115,801,warning,control,A,7,2.436
s31115,801,warning,truncated,A,8,4.633
s31115,801,warning,control,A,9,2.384
s31115,801,warning,truncated,A,10,2.108
s31115,801,warning,control,A,11,2.085
s31115,801,warning,truncated,A,12,2.317
s31115,801,warning,control,A,13,377.902
s31115,801,warning,truncated,A,14,2.799
s31115,801,warning,control,A,15,2.318
s31115,801,warning,truncated,A,16,2.241
s31115,801,warning,control,A,17,3.005
s31115,801,warning,truncated,A,18,2.111
s31115,801,warning,control,A,19,3.03
s31115,801,warning,truncated,A,20,3.928
s31115,801,warning,control,A,21,40.595
s31115,801,warning,truncated,A,22,6.896
s31115,801,warning,control,A,23,2.001
s31115,801,warning,truncated,A,24,5.313
s31115,801,warning,control,A,25,2.933
s31115,801,warning,truncated,A,26,4.283
s31115,801,warning,control,A,27,2.807
s31115,801,warning,truncated,A,28,4.966
s31115,801,warning,control,A,29,2.538
s31115,801,warning,truncated,A,30,3.056
s31115,801,warning,control,A,31,2.722
s31115,801,warning,truncated,A,32,3.493
s31115,801,warning,control,A,33,1.851
s31115,801,warning,truncated,A,34,5.303
s31115,801,warning,control,A,35,2.238
s31115,801,warning,truncated,A,36,4.327
s31115,801,warning,control,A,37,3.851
s31115,801,warning,truncated,A,38,2.878
s31115,801,warning,control,A,39,100.502
s31115,801,warning,truncated,A,40,2.304
s31116,844,no warning,NA,B,instructions,17.433
s31116,844,no warning,truncated,B,1,5.822
s31116,844,no warning,control,B,2,12.527
s31116,844,no warning,truncated,B,3,9.805
s31116,844,no warning,control,B,4,10.104
s31116,844,no warning,truncated,B,5,16.735
s31116,844,no warning,control,B,6,8.273
s31116,844,no warning,truncated,B,7,6.572
s31116,844,no warning,control,B,8,13.686
s31116,844,no warning,truncated,B,9,7.839
s31116,844,no warning,control,B,10,6.417
s31116,844,no warning,truncated,B,11,5.442
s31116,844,no warning,control,B,12,13.256
s31116,844,no warning,truncated,B,13,5.784
s31116,844,no warning,control,B,14,16.373
s31116,844,no warning,truncated,B,15,10.93
s31116,844,no warning,control,B,16,48.371
s31116,844,no warning,truncated,B,17,26.21
s31116,844,no warning,control,B,18,13.331
s31116,844,no warning,truncated,B,19,8.741
s31116,844,no warning,control,B,20,10.229
s31116,844,no warning,truncated,B,21,14.261
s31116,844,no warning,control,B,22,6.53
s31116,844,no warning,truncated,B,23,8.921
s31116,844,no warning,control,B,24,9.608
s31116,844,no warning,truncated,B,25,24.325
s31116,844,no warning,control,B,26,6.402
s31116,844,no warning,truncated,B,27,44.625
s31116,844,no warning,control,B,28,8.292
s31116,844,no warning,truncated,B,29,10.311
s31116,844,no warning,control,B,30,11.391
s31116,844,no warning,truncated,B,31,58.073
s31116,844,no warning,control,B,32,8.525
s31116,844,no warning,truncated,B,33,15.101
s31116,844,no warning,control,B,34,8.209
s31116,844,no warning,truncated,B,35,8.788
s31116,844,no warning,control,B,36,11.073
s31116,844,no warning,truncated,B,37,12.189
s31116,844,no warning,control,B,38,18.423
s31116,844,no warning,truncated,B,39,10.638
s31116,844,no warning,control,B,40,10.855
s31117,1590,no warning,NA,A,instructions,7.753
s31117,1590,no warning,control,A,1,14.38
s31117,1590,no warning,truncated,A,2,7.041
s31117,1590,no warning,control,A,3,8.409
s31117,1590,no warning,truncated,A,4,11.926
s31117,1590,no warning,control,A,5,8.083
s31117,1590,no warning,truncated,A,6,8.466
s31117,1590,no warning,control,A,7,9.406
s31117,1590,no warning,truncated,A,8,15.248
s31117,1590,no warning,control,A,9,6.784
s31117,1590,no warning,truncated,A,10,8.175
s31117,1590,no warning,control,A,11,6.279
s31117,1590,no warning,truncated,A,12,13.375
s31117,1590,no warning,control,A,13,7.823
s31117,1590,no warning,truncated,A,14,7.98
s31117,1590,no warning,control,A,15,7.472
s31117,1590,no warning,truncated,A,16,7.633
s31117,1590,no warning,control,A,17,8.73
s31117,1590,no warning,truncated,A,18,16.464
s31117,1590,no warning,control,A,19,13.91
s31117,1590,no warning,truncated,A,20,24.88
s31117,1590,no warning,control,A,21,8.426
s31117,1590,no warning,truncated,A,22,9.36
s31117,1590,no warning,control,A,23,8.181
s31117,1590,no warning,truncated,A,24,13.902
s31117,1590,no warning,control,A,25,8.537
s31117,1590,no warning,truncated,A,26,7.681
s31117,1590,no warning,control,A,27,9.945
s31117,1590,no warning,truncated,A,28,7.649
s31117,1590,no warning,control,A,29,9.254
s31117,1590,no warning,truncated,A,30,10.152
s31117,1590,no warning,control,A,31,11.197
s31117,1590,no warning,truncated,A,32,6.53
s31117,1590,no warning,control,A,33,6.537
s31117,1590,no warning,truncated,A,34,11.574
s31117,1590,no warning,control,A,35,12.765
s31117,1590,no warning,truncated,A,36,26.902
s31117,1590,no warning,control,A,37,7.648
s31117,1590,no warning,truncated,A,38,6.201
s31117,1590,no warning,control,A,39,5.712
s31117,1590,no warning,truncated,A,40,6.586
s31118,4123,no warning,NA,A,instructions,115.783
s31118,4123,no warning,control,A,1,2.182
s31118,4123,no warning,truncated,A,2,30.203
s31118,4123,no warning,control,A,3,117.625
s31118,4123,no warning,truncated,A,4,6.114
s31118,4123,no warning,control,A,5,5.829
s31118,4123,no warning,truncated,A,6,4.63
s31118,4123,no warning,control,A,7,2.235
s31118,4123,no warning,truncated,A,8,5.052
s31118,4123,no warning,control,A,9,5.651
s31118,4123,no warning,truncated,A,10,34.27
s31118,4123,no warning,control,A,11,9.363
s31118,4123,no warning,truncated,A,12,10.511
s31118,4123,no warning,control,A,13,9.524
s31118,4123,no warning,truncated,A,14,23.974
s31118,4123,no warning,control,A,15,7.06
s31118,4123,no warning,truncated,A,16,52.44
s31118,4123,no warning,control,A,17,104.539
s31118,4123,no warning,truncated,A,18,152.686
s31118,4123,no warning,control,A,19,2.369
s31118,4123,no warning,truncated,A,20,9.843
s31118,4123,no warning,control,A,21,80.724
s31118,4123,no warning,truncated,A,22,129.388
s31118,4123,no warning,control,A,23,94.953
s31118,4123,no warning,truncated,A,24,51.644
s31118,4123,no warning,control,A,25,9.611
s31118,4123,no warning,truncated,A,26,95.15
s31118,4123,no warning,control,A,27,23.451
s31118,4123,no warning,truncated,A,28,235.846
s31118,4123,no warning,control,A,29,43.797
s31118,4123,no warning,truncated,A,30,103.496
s31118,4123,no warning,control,A,31,4.269
s31118,4123,no warning,truncated,A,32,161.167
s31118,4123,no warning,control,A,33,6.421
s31118,4123,no warning,truncated,A,34,214.329
s31118,4123,no warning,control,A,35,28.468
s31118,4123,no warning,truncated,A,36,4.725
s31118,4123,no warning,control,A,37,35.582
s31118,4123,no warning,truncated,A,38,13.336
s31118,4123,no warning,control,A,39,31.4
s31118,4123,no warning,truncated,A,40,8.286
s31119,13171,warning,NA,B,instructions,62.428
s31119,13171,warning,truncated,B,1,9.355
s31119,13171,warning,control,B,2,20.6
s31119,13171,warning,truncated,B,3,12.018
s31119,13171,warning,control,B,4,14.987
s31119,13171,warning,truncated,B,5,10.506
s31119,13171,warning,control,B,6,11.033
s31119,13171,warning,truncated,B,7,43.388
s31119,13171,warning,control,B,8,11.708
s31119,13171,warning,truncated,B,9,7.393
s31119,13171,warning,control,B,10,12.222
s31119,13171,warning,truncated,B,11,10.538
s31119,13171,warning,control,B,12,15.776
s31119,13171,warning,truncated,B,13,12.679
s31119,13171,warning,control,B,14,18.212
s31119,13171,warning,truncated,B,15,249.939
s31119,13171,warning,control,B,16,26.701
s31119,13171,warning,truncated,B,17,204.239
s31119,13171,warning,control,B,18,33.292
s31119,13171,warning,truncated,B,19,15.556
s31119,13171,warning,control,B,20,7.144
s31119,13171,warning,truncated,B,21,234.368
s31119,13171,warning,control,B,22,11.819
s31119,13171,warning,truncated,B,23,12.096
